Project	Class Name	Class Author Count	Project Author Count	Revision Count	LOC	CBO	DIT	LCOM	NOC	RFC	WMC	LSR
wikipedia-map-reduce	TFloatCharMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	MarkupStripper	1	5	1	21	0	1	0	0	19	19	0.41
wikipedia-map-reduce	TDoubleLongMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TIntLongHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TIntCharHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TUnmodifiableFloatObjectMap	1	5	1	1	7	1	81	0	28	28	0.41
wikipedia-map-reduce	TCollections	1	5	1	3	266	1	0	0	190	190	0.41
wikipedia-map-reduce	TShortLongHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	KeyValueTextInputFormat	1	5	1	7	1	2	0	0	2	2	0.41
wikipedia-map-reduce	TIntObjectMapDecorator	1	5	1	9	1	2	67	0	17	17	0.41
wikipedia-map-reduce	TObjectCharMapDecorator	1	5	1	9	1	2	64	0	17	17	0.41
wikipedia-map-reduce	TSynchronizedDoubleLongMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	FleschIndex	1	5	2	24	0	1	66	0	3	3	0.41
wikipedia-map-reduce	TObjectByteCustomHashMap	1	5	1	8	14	4	76	0	100	40	0.41
wikipedia-map-reduce	TemplateParser	1	5	1	20	1	1	0	0	4	4	0.41
wikipedia-map-reduce	RevisionFingerprinter	1	5	1	13	5	1	82	0	12	12	0.41
wikipedia-map-reduce	TUnmodifiableObjectCharMap	1	5	1	1	7	1	83	0	31	31	0.41
wikipedia-map-reduce	TFloatLongHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TSynchronizedShortShortMap	1	5	1	3	8	1	61	0	34	34	0.41
wikipedia-map-reduce	TSynchronizedObjectDoubleMap	1	5	1	3	8	1	60	0	33	33	0.41
wikipedia-map-reduce	TUnmodifiableByteList	1	5	1	1	3	2	73	1	65	40	0.41
wikipedia-map-reduce	CurrentRevisionInputFormat	1	5	1	11	1	2	0	0	2	2	0.41
wikipedia-map-reduce	TObjectShortHashMap	1	5	2	8	13	3	76	0	91	39	0.41
wikipedia-map-reduce	JSONObject	1	5	1	7	2	2	100	0	16	16	0.41
wikipedia-map-reduce	AllRevisions	1	5	1	3	1	1	33	0	3	3	0.41
wikipedia-map-reduce	TUnmodifiableFloatList	1	5	1	1	3	2	73	1	65	40	0.41
wikipedia-map-reduce	TUnmodifiableShortList	1	5	1	1	3	2	73	1	65	40	0.41
wikipedia-map-reduce	Step1PageLinks	1	5	3	18	3	2	83	0	2	2	0.41
wikipedia-map-reduce	TIntByteHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TUnmodifiableByteCharMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TShortByteHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	EasyLineReader	1	5	3	6	0	1	85	0	13	13	0.41
wikipedia-map-reduce	SynchronizedSet	1	5	1	1	0	2	100	0	19	3	0.41
wikipedia-map-reduce	ArticleNameIdGenerator	1	5	5	20	2	2	0	0	2	2	0.41
wikipedia-map-reduce	TUnmodifiableByteSet	1	5	1	1	0	2	100	0	28	3	0.41
wikipedia-map-reduce	NameIdSubstitution	1	5	1	38	0	1	0	0	2	2	0.41
wikipedia-map-reduce	TSynchronizedIntIntMap	1	5	1	3	8	1	61	0	34	34	0.41
wikipedia-map-reduce	TemplateTest	2	5	4	11	2	1	50	0	4	4	0.41
wikipedia-map-reduce	TSynchronizedLongLongMap	1	5	1	3	8	1	61	0	34	34	0.41
wikipedia-map-reduce	TSynchronizedRandomAccessShortList	1	5	1	3	0	3	100	0	72	4	0.41
wikipedia-map-reduce	TObjectDoubleCustomHashMap	1	5	1	8	14	4	76	0	100	40	0.41
wikipedia-map-reduce	CRC	1	5	1	4	0	1	19	0	5	5	0.41
wikipedia-map-reduce	TDoubleArrayList	1	5	2	7	7	1	76	1	80	80	0.41
wikipedia-map-reduce	TByteDoubleHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	SimpleJobConf	1	5	1	11	1	1	75	0	4	4	0.41
wikipedia-map-reduce	RunCommutativeLinkMapReduce	1	5	2	7	1	2	79	0	16	6	0.41
wikipedia-map-reduce	TShortCharHashMap	1	5	1	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TByteLongHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TByteDoubleHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TCharIntHashMap	1	5	1	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TLongShortMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TestUtils	1	5	3	9	1	1	0	0	3	3	0.41
wikipedia-map-reduce	TCharFloatHashMap	1	5	1	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TDoubleDoubleMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TSynchronizedFloatSet	1	5	1	3	0	2	100	0	31	4	0.41
wikipedia-map-reduce	TUnmodifiableIntFloatMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TDoubleCharHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	JSONParser	1	5	1	5	3	2	100	0	15	2	0.41
wikipedia-map-reduce	Edge	3	5	5	5	3	1	88	0	9	9	0.41
wikipedia-map-reduce	TByteHash	1	5	2	12	3	3	64	2	43	14	0.41
wikipedia-map-reduce	TSynchronizedLongCharMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TLongArrayStack	1	5	1	5	2	1	70	0	19	19	0.41
wikipedia-map-reduce	TCharLongMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TByteIntHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TLongFloatMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TUnmodifiableObjectLongMap	1	5	1	1	7	1	83	0	31	31	0.41
wikipedia-map-reduce	RevisionTest	1	5	3	10	7	1	80	0	12	12	0.41
wikipedia-map-reduce	TDoubleCharMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TSynchronizedByteByteMap	1	5	1	3	8	1	61	0	34	34	0.41
wikipedia-map-reduce	Step3TfidfVectorPruner	1	5	2	22	2	2	78	0	2	2	0.41
wikipedia-map-reduce	TByteByteMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	UserNameIdMapReduce	1	5	5	19	3	1	0	0	1	1	0.41
wikipedia-map-reduce	TSynchronizedRandomAccessByteList	1	5	1	3	0	3	100	0	72	4	0.41
wikipedia-map-reduce	TSynchronizedRandomAccessDoubleList	1	5	1	3	0	3	100	0	72	4	0.41
wikipedia-map-reduce	RunFingerprinter	1	5	2	17	4	2	66	0	13	3	0.41
wikipedia-map-reduce	TByteListDecorator	1	5	1	4	1	2	55	0	10	10	0.41
wikipedia-map-reduce	RevertAwareTest	1	5	1	17	2	2	100	0	2	2	0.41
wikipedia-map-reduce	TCharIntHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TSynchronizedByteIntMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TDoubleLongHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TByteSetDecorator	1	5	1	6	1	2	57	0	13	13	0.41
wikipedia-map-reduce	OutWindow	1	5	2	7	0	1	44	0	8	8	0.41
wikipedia-map-reduce	IndexGenerator	1	5	3	21	2	2	0	0	2	2	0.41
wikipedia-map-reduce	SynchronizedCollection	1	5	1	3	0	1	37	1	16	16	0.41
wikipedia-map-reduce	TCharListDecorator	1	5	1	4	1	2	55	0	10	10	0.41
wikipedia-map-reduce	RegisteredUser	2	5	2	3	0	3	0	0	24	2	0.41
wikipedia-map-reduce	TSynchronizedShortFloatMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TDoubleByteHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TUnmodifiableIntCollection	1	5	1	1	2	1	76	2	25	25	0.41
wikipedia-map-reduce	TUnmodifiableLongObjectMap	1	5	1	1	7	1	81	0	28	28	0.41
wikipedia-map-reduce	TSynchronizedIntByteMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TDoubleObjectHashMap	1	5	2	7	13	4	82	0	79	36	0.41
wikipedia-map-reduce	TShortShortHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TCustomObjectHash	1	5	1	6	1	3	56	9	60	8	0.41
wikipedia-map-reduce	TUnmodifiableByteShortMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	ATCByteCombiner	1	5	8	69	0	1	0	0	1	1	0.41
wikipedia-map-reduce	TSynchronizedIntFloatMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TCharSetDecorator	1	5	1	6	1	2	57	0	13	13	0.41
wikipedia-map-reduce	TShortSetDecorator	1	5	1	6	1	2	57	0	13	13	0.41
wikipedia-map-reduce	TDoubleHash	1	5	2	12	3	3	64	2	43	14	0.41
wikipedia-map-reduce	TByteFloatMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TDoubleLinkedList	1	5	1	9	6	1	84	0	75	75	0.41
wikipedia-map-reduce	THashSet	1	5	1	9	3	3	100	1	73	21	0.41
wikipedia-map-reduce	ParseException	1	5	1	8	0	2	79	0	6	6	0.41
wikipedia-map-reduce	THash	1	5	2	6	3	1	83	2	23	23	0.41
wikipedia-map-reduce	TSynchronizedIntShortMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TCharFloatHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TUnmodifiableCharList	1	5	1	1	3	2	73	1	65	40	0.41
wikipedia-map-reduce	RevisionCountHistogram	1	5	1	4	3	1	0	0	1	1	0.41
wikipedia-map-reduce	TLongDoubleHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TUnmodifiableLongLongMap	1	5	1	1	7	1	82	0	32	32	0.41
wikipedia-map-reduce	TUnmodifiableShortDoubleMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	KeyValueLineRecordReader	1	5	1	7	0	2	75	0	9	9	0.41
wikipedia-map-reduce	TLongCharHashMap	1	5	1	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TUnmodifiableRandomAccessByteList	1	5	1	3	0	3	100	0	68	3	0.41
wikipedia-map-reduce	BinTree	1	5	1	35	0	2	65	0	21	9	0.41
wikipedia-map-reduce	TSynchronizedFloatDoubleMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TIntFloatHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TSynchronizedDoubleCollection	1	5	1	3	2	1	37	2	27	27	0.41
wikipedia-map-reduce	UserTest	1	5	1	8	5	1	25	0	3	3	0.41
wikipedia-map-reduce	TSynchronizedIntList	1	5	1	3	3	2	50	1	68	41	0.41
wikipedia-map-reduce	TSynchronizedCharSet	1	5	1	3	0	2	100	0	31	4	0.41
wikipedia-map-reduce	TByteCharHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TCharHash	1	5	1	12	3	3	64	2	43	14	0.41
wikipedia-map-reduce	UserUserRefGenerator	2	5	3	12	4	1	0	0	1	1	0.41
wikipedia-map-reduce	TShortShortHashMap	1	5	2	8	12	4	73	0	87	40	0.41
wikipedia-map-reduce	TLinkedHashSet	1	5	1	9	8	4	46	0	86	13	0.41
wikipedia-map-reduce	TUnmodifiableIntIntMap	1	5	1	1	7	1	82	0	32	32	0.41
wikipedia-map-reduce	ArticleAssessments	1	5	3	26	2	2	0	0	2	2	0.41
wikipedia-map-reduce	TDoubleByteMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TFloatShortHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TDoubleDoubleHashMap	1	5	2	8	12	4	73	0	87	40	0.41
wikipedia-map-reduce	CitationReplacements	1	5	2	14	2	2	0	0	2	2	0.41
wikipedia-map-reduce	BitTreeEncoder	1	5	1	10	2	1	31	0	8	8	0.41
wikipedia-map-reduce	HashCodeMap	2	5	3	3	2	1	43	0	8	8	0.41
wikipedia-map-reduce	TUnmodifiableObjectFloatMap	1	5	1	1	7	1	83	0	31	31	0.41
wikipedia-map-reduce	TLongDoubleMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	LzmaCompressor	1	5	3	15	1	1	65	0	5	5	0.41
wikipedia-map-reduce	TFloatFloatHashMap	1	5	2	8	12	4	73	0	87	40	0.41
wikipedia-map-reduce	ArticleTest	1	5	1	8	5	1	60	0	5	5	0.41
wikipedia-map-reduce	TUnmodifiableObjectShortMap	1	5	1	1	7	1	83	0	31	31	0.41
wikipedia-map-reduce	TObjectFloatHashMap	1	5	2	8	13	3	76	0	91	39	0.41
wikipedia-map-reduce	Stemmer	1	5	1	11	0	1	67	0	22	22	0.41
wikipedia-map-reduce	AnonymousUser	2	5	2	3	0	3	0	0	25	3	0.41
wikipedia-map-reduce	TUnmodifiableFloatDoubleMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TestMapReduceUtils	1	5	2	4	1	1	0	0	1	1	0.41
wikipedia-map-reduce	TShortIntHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TSynchronizedShortDoubleMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TObjectByteHashMap	1	5	2	8	13	3	76	0	91	39	0.41
wikipedia-map-reduce	TSynchronizedFloatCharMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TObjectCharHashMap	1	5	1	8	13	3	76	0	91	39	0.41
wikipedia-map-reduce	TShortCharHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TShortArrayList	1	5	2	7	7	1	76	1	80	80	0.41
wikipedia-map-reduce	TUnmodifiableIntLongMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TUnmodifiableCharDoubleMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TUnmodifiableLongShortMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TUnmodifiableFloatFloatMap	1	5	1	1	7	1	82	0	32	32	0.41
wikipedia-map-reduce	TIntFloatMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TUnmodifiableByteByteMap	1	5	1	1	7	1	82	0	32	32	0.41
wikipedia-map-reduce	TopScoreQueue	1	5	1	4	1	1	25	0	6	6	0.41
wikipedia-map-reduce	TUnmodifiableIntCharMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	Step1PageWords	1	5	1	22	3	2	83	0	2	2	0.41
wikipedia-map-reduce	SevenUnzip	1	5	1	27	1	1	0	0	1	1	0.41
wikipedia-map-reduce	Step8FinalResultCombiner	1	5	3	20	3	2	100	0	3	3	0.41
wikipedia-map-reduce	InWindow	1	5	1	8	0	1	65	1	12	12	0.41
wikipedia-map-reduce	TUnmodifiableByteObjectMap	1	5	1	1	7	1	81	0	28	28	0.41
wikipedia-map-reduce	TSynchronizedCharDoubleMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TSynchronizedShortObjectMap	1	5	1	3	8	1	60	0	30	30	0.41
wikipedia-map-reduce	TSynchronizedDoubleSet	1	5	1	3	0	2	100	0	31	4	0.41
wikipedia-map-reduce	TSynchronizedByteShortMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	EditorTimes	1	5	2	18	2	2	0	0	2	2	0.41
wikipedia-map-reduce	RunLinkGraphParsing	1	5	1	12	5	1	0	0	1	1	0.41
wikipedia-map-reduce	TLongObjectHashMap	1	5	2	7	13	4	82	0	79	36	0.41
wikipedia-map-reduce	TSynchronizedDoubleByteMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	Step5FinalDocSim	1	5	3	18	2	2	0	0	2	2	0.41
wikipedia-map-reduce	TLongSetDecorator	1	5	1	6	1	2	57	0	13	13	0.41
wikipedia-map-reduce	DeltaByteCounter	2	5	9	26	2	2	0	0	2	2	0.41
wikipedia-map-reduce	Encoder	1	5	2	7	11	1	92	0	35	35	0.41
wikipedia-map-reduce	TShortLongMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TDoubleSetDecorator	1	5	1	6	1	2	57	0	13	13	0.41
wikipedia-map-reduce	Step2DocFrequency	1	5	1	24	3	2	0	0	2	2	0.41
wikipedia-map-reduce	TUnmodifiableFloatShortMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	HashCodeMapTest	1	5	1	8	6	1	44	0	4	4	0.41
wikipedia-map-reduce	THashIterator	1	5	2	7	2	1	53	1	7	7	0.41
wikipedia-map-reduce	TUnmodifiableRandomAccessCharList	1	5	1	3	0	3	100	0	68	3	0.41
wikipedia-map-reduce	Utils	1	5	9	12	1	1	100	0	12	12	0.41
wikipedia-map-reduce	WikiLineReader	2	5	6	11	4	1	60	7	10	10	0.41
wikipedia-map-reduce	TIntByteMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	LinkTest	1	5	1	9	5	1	30	0	2	2	0.41
wikipedia-map-reduce	TUnmodifiableIntDoubleMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TSynchronizedLongObjectMap	1	5	1	3	8	1	60	0	30	30	0.41
wikipedia-map-reduce	TUnmodifiableDoubleObjectMap	1	5	1	1	7	1	81	0	28	28	0.41
wikipedia-map-reduce	TByteFloatHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	GraphStructureTest	1	5	2	0	0	1	0	0	0	0	0.41
wikipedia-map-reduce	TFloatLongMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TByteArrayList	1	5	2	7	7	1	76	1	80	80	0.41
wikipedia-map-reduce	TSynchronizedFloatIntMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	PageParser	2	5	6	11	4	1	83	0	19	19	0.41
wikipedia-map-reduce	TSynchronizedObjectByteMap	1	5	1	3	8	1	60	0	33	33	0.41
wikipedia-map-reduce	TLongIntMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TObjectShortMapDecorator	1	5	1	9	1	2	64	0	17	17	0.41
wikipedia-map-reduce	TSynchronizedRandomAccessLongList	1	5	1	3	0	3	100	0	72	4	0.41
wikipedia-map-reduce	RandomWalk	1	5	2	54	2	1	0	0	1	1	0.41
wikipedia-map-reduce	TSynchronizedFloatCollection	1	5	1	3	2	1	37	2	27	27	0.41
wikipedia-map-reduce	TCharArrayStack	1	5	1	5	2	1	70	0	19	19	0.41
wikipedia-map-reduce	TLongByteHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	LzmaBench	1	5	1	8	8	1	85	0	9	9	0.41
wikipedia-map-reduce	TFloatArrayList	1	5	2	7	7	1	76	1	80	80	0.41
wikipedia-map-reduce	TSynchronizedCharCollection	1	5	1	3	2	1	37	2	27	27	0.41
wikipedia-map-reduce	TObjectByteMapDecorator	1	5	1	9	1	2	64	0	17	17	0.41
wikipedia-map-reduce	TDoubleByteHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TUnmodifiableFloatLongMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TByteByteHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TIntShortHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TShortFloatHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TDoubleFloatMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TDoubleFloatHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TUnmodifiableRandomAccessLongList	1	5	1	3	0	3	100	0	68	3	0.41
wikipedia-map-reduce	TCharShortMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TUnmodifiableIntObjectMap	1	5	1	1	7	1	81	0	28	28	0.41
wikipedia-map-reduce	HashFunctions	1	5	1	5	0	1	0	0	6	6	0.41
wikipedia-map-reduce	TShortFloatHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	GraphParser	2	5	3	10	4	1	60	0	5	5	0.41
wikipedia-map-reduce	TCharByteMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TstampSorterMapper	1	5	2	25	3	2	52	0	7	7	0.41
wikipedia-map-reduce	TLongObjectMapDecorator	1	5	1	9	1	2	67	0	17	17	0.41
wikipedia-map-reduce	Template	2	5	5	5	1	1	52	0	12	12	0.41
wikipedia-map-reduce	TIntLinkedList	1	5	1	9	6	1	84	0	75	75	0.41
wikipedia-map-reduce	TUnmodifiableDoubleLongMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TCharLongHashMap	1	5	1	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TLongListDecorator	1	5	1	4	1	2	55	0	10	10	0.41
wikipedia-map-reduce	TLongIntHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	NodePair	1	5	1	5	0	1	19	0	5	5	0.41
wikipedia-map-reduce	GetBytes	1	5	6	23	6	2	0	0	4	4	0.41
wikipedia-map-reduce	TUnmodifiableLongCollection	1	5	1	1	2	1	76	2	25	25	0.41
wikipedia-map-reduce	TFloatCharHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TCharDoubleHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TFloatHash	1	5	2	12	3	3	64	2	43	14	0.41
wikipedia-map-reduce	TUnmodifiableShortShortMap	1	5	1	1	7	1	82	0	32	32	0.41
wikipedia-map-reduce	TSynchronizedObjectShortMap	1	5	1	3	8	1	60	0	33	33	0.41
wikipedia-map-reduce	BoundedExecutor	1	5	1	9	0	1	0	0	2	2	0.41
wikipedia-map-reduce	TSynchronizedCharIntMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TShortFloatMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TFloatIntHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TSynchronizedShortIntMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	TUnmodifiableByteIntMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TObjectDoubleHashMap	1	5	2	8	13	3	76	0	91	39	0.41
wikipedia-map-reduce	TIntDoubleMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	FeatureGenerator	1	5	4	31	2	2	0	0	2	2	0.41
wikipedia-map-reduce	TFloatObjectMapDecorator	1	5	1	9	1	2	67	0	17	17	0.41
wikipedia-map-reduce	TByteIntHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TestSplitter	1	5	1	12	1	1	0	0	5	5	0.41
wikipedia-map-reduce	ClusterSimilarity	1	5	1	5	1	1	48	0	9	9	0.41
wikipedia-map-reduce	IdentityMap	1	5	1	4	0	2	0	0	1	1	0.41
wikipedia-map-reduce	TByteIntMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TCharFloatMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TObjectLongCustomHashMap	1	5	1	8	14	4	76	0	100	40	0.41
wikipedia-map-reduce	AssessmentParser	1	5	4	44	4	1	33	0	1	1	0.41
wikipedia-map-reduce	TUnmodifiableCharCharMap	1	5	1	1	7	1	82	0	32	32	0.41
wikipedia-map-reduce	Page	2	5	3	4	2	2	95	0	48	33	0.41
wikipedia-map-reduce	TSynchronizedRandomAccessCharList	1	5	1	3	0	3	100	0	72	4	0.41
wikipedia-map-reduce	TSynchronizedLongCollection	1	5	1	3	2	1	37	2	27	27	0.41
wikipedia-map-reduce	TSynchronizedDoubleDoubleMap	1	5	1	3	8	1	61	0	34	34	0.41
wikipedia-map-reduce	TSynchronizedByteCollection	1	5	1	3	2	1	37	2	27	27	0.41
wikipedia-map-reduce	User	1	5	1	4	2	2	0	2	22	7	0.41
wikipedia-map-reduce	TSynchronizedDoubleList	1	5	1	3	3	2	50	1	68	41	0.41
wikipedia-map-reduce	TUnmodifiableFloatSet	1	5	1	1	0	2	100	0	28	3	0.41
wikipedia-map-reduce	Citation	1	5	1	6	4	1	64	0	13	13	0.41
wikipedia-map-reduce	TShortDoubleHashMap	1	5	2	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TUnmodifiableIntList	1	5	1	1	3	2	73	1	65	40	0.41
wikipedia-map-reduce	TSynchronizedObjectIntMap	1	5	1	3	8	1	60	0	33	33	0.41
wikipedia-map-reduce	TFloatShortHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TUnmodifiableObjectIntMap	1	5	1	1	7	1	83	0	31	31	0.41
wikipedia-map-reduce	TShortShortMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	TSynchronizedFloatFloatMap	1	5	1	3	8	1	61	0	34	34	0.41
wikipedia-map-reduce	TSynchronizedIntLongMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	WmfDiffReducer	2	5	6	28	7	2	75	0	4	4	0.41
wikipedia-map-reduce	UserArticleLinkGenerator	2	5	3	12	3	1	0	0	1	1	0.41
wikipedia-map-reduce	TLinkableAdapter	1	5	1	3	0	1	50	0	4	4	0.41
wikipedia-map-reduce	Constants	1	5	1	0	0	1	0	0	0	0	0.41
wikipedia-map-reduce	EdgeParser	2	5	4	12	14	1	33	0	3	3	0.41
wikipedia-map-reduce	TSynchronizedObjectFloatMap	1	5	1	3	8	1	60	0	33	33	0.41
wikipedia-map-reduce	TUnmodifiableLongSet	1	5	1	1	0	2	100	0	28	3	0.41
wikipedia-map-reduce	TIntCharHashMap	1	5	1	8	13	4	73	0	87	40	0.41
wikipedia-map-reduce	TIntHash	1	5	2	12	3	3	64	2	43	14	0.41
wikipedia-map-reduce	TSynchronizedDoubleCharMap	1	5	1	3	9	1	61	0	34	34	0.41
wikipedia-map-reduce	GraphParserTest	1	5	2	4	2	1	44	0	3	3	0.41
wikipedia-map-reduce	TFloatFloatMapDecorator	1	5	1	10	1	2	71	0	19	19	0.41
wikipedia-map-reduce	RunLinkGenerator	2	5	3	7	6	2	0	0	13	3	0.41
wikipedia-map-reduce	SessionBreaker	2	5	7	32	0	1	51	0	3	3	0.41
wikipedia-map-reduce	TLongShortHash	1	5	1	15	2	3	70	1	47	18	0.41
wikipedia-map-reduce	TShortHashSet	1	5	1	10	4	4	100	0	74	31	0.41
wikipedia-map-reduce	TUnmodifiableLongFloatMap	1	5	1	1	8	1	82	0	32	32	0.41
wikipedia-map-reduce	TSynchronizedByteList	1	5	1	3	3	2	50	1	68	41	0.41
